7
0;0;4;19,41640786;46,83281573;72,36067977;70,24922359;17,30495168;-87,55417528;-210,7476708;-289,4427191;0;0;3,236067977;15,70820393;37,88854382;58,54101966;56,83281573;14;-70,83281573;-170,4984472;-234,1640786;4;3,236067977;2,472135955;4,763932023;11,23606798;18,36067977;18,47213595;4,11145618;-25,81966011;-61,88854382;-85,4427191;19,41640786;15,70820393;4,763932023;-12;-30,18033989;-41,77708764;-37,41640786;-11,34752416;33,05572809;80,83281573;108,859127;46,83281573;37,88854382;11,23606798;-30,18033989;-75,77708764;-105,3738354;-94,72135955;-28,47213595;85,30495168;208,386991;280,9968944;72,36067977;58,54101966;18,36067977;-41,77708764;-105,3738354;-144,7213595;-128,7902433;-39,66563146;109,9148551;269,2886904;361,8033989;70,24922359;56,83281573;18,47213595;-37,41640786;-94,72135955;-128,7902433;-113,6656315;-35,70820393;92,54101966;227,3312629;304,4133022;17,30495168;14;4,11145618;-11,34752416;-28,47213595;-39,66563146;-35,70820393;-10,69504832;32,40325225;79,1246118;106,7476708;-87,55417528;-70,83281573;-25,81966011;33,05572809;85,30495168;109,9148551;92,54101966;32,40325225;-54,11145618;-135,9574275;-176,9968944;-210,7476708;-170,4984472;-61,88854382;80,83281573;208,386991;269,2886904;227,3312629;79,1246118;-135,9574275;-340,9968944;-444,9117494;-289,4427191;-234,1640786;-85,4427191;108,859127;280,9968944;361,8033989;304,4133022;106,7476708;-176,9968944;-444,9117494;-578,8854382;0;0;0;0;0;0;0
0;0;4;22,82535639;70,83281573;161,1496021;300,4133022;484,1348601;693,7708764;896,3633826;1047,213595;0;0;3,236067977;18,46610122;57,30495168;130,3727668;243,0394669;391,6733294;561,2724292;725,1732096;847,2135955;4;3,804226065;4,472135955;9,404564037;23,1246118;49,7979657;91,59674775;147,2547583;211,150923;273,1872923;319,6067977;19,41640786;18,46610122;14,47213595;4,359255168;-15,88854382;-49,7979657;-98,83281573;-161,0185775;-230,0951949;-295,4576196;-343,0232056;46,83281573;44,54065458;34,65247584;9,061537186;-42,83281573;-130,3727668;-257,5116028;-419,2009678;-599,160973;-769,7138642;-894,0464112;72,36067977;68,81909602;54,54101966;19,70718403;-48,47213595;-161,1496021;-322,773982;-526,6674005;-752,3118961;-965,1824786;-1119,574275;70,24922359;66,81098186;53,59674775;22,82535639;-35,59674775;-130,3727668;-264,7476708;-432,964787;-618,1052449;-791,9841915;-917,4628191;17,30495168;16,45798706;12,76393202;3,118172365;-16,54101966;-49,7979657;-98,18033989;-159,7774947;-228,386991;-293,4495054;-340,9117494;-87,55417528;-83,26896893;-69,59674775;-44,40962998;-5,16718427;49,7979657;119,8885438;201,0689524;285,2198067;360,2604873;411,160973;-210,7476708;-200,4329456;-167,2623792;-105,4082716;-7,819660113;130,3727668;308,1640786;515,5477022;731,7708764;925,6061552;1057,961266;-289,4427191;-275,2763841;-230,1640786;-147,3048053;-18,60990337;161,1496021;389,8560213;654,2650218;927,934955;1171,639767;1336,656315;0;0;0;0;0;0;0
0;0;4;-22,82535639;70,83281573;-161,1496021;300,4133022;-484,1348601;693,7708764;-896,3633826;1047,213595;0;0;3,804226065;-21,70820393;67,36601097;-153,2623792;285,7100287;-460,4396135;659,8153128;-852,4922359;995,959314;4;-3,804226065;6,472135955;-20,81724223;58,54101966;-130,3727668;241,8033989;-389,3221884;558,0363612;-721,3689836;843,2135955;22,82535639;-21,70820393;20,81724223;-26,83281573;48,68790749;-94,72135955;169,5250856;-271,150923;389,3221884;-505,160973;592,711351;70,83281573;-67,36601097;58,54101966;-48,68790749;43,77708764;-49,7979657;70,94427191;-107,9714149;157,0820393;-209,6255074;252,773982;161,1496021;-153,2623792;130,3727668;-94,72135955;49,7979657;-2,86E-13;-49,7979657;94,72135955;-130,3727668;153,2623792;-161,1496021;300,4133022;-285,7100287;241,8033989;-169,5250856;70,94427191;49,7979657;-185,6656315;326,184408;-457,4264579;562,701547;-624,0201;484,1348601;-460,4396135;389,3221884;-271,150923;107,9714149;94,72135955;-326,184408;569,1346618;-799,461619;987,3087904;-1099,671568;693,7708764;-659,8153128;558,0363612;-389,3221884;157,0820393;130,3727668;-457,4264579;799,461619;-1122,544858;1384,988522;-1540,984472;896,3633826;-852,4922359;721,3689836;-505,160973;209,6255074;153,2623792;-562,701547;987,3087904;-1384,988522;1704,984472;-1892,322697;1047,213595;-995,959314;843,2135955;-592,711351;252,773982;161,1496021;-624,0201;1099,671568;-1540,984472;1892,322697;-2094,427191;0;0;0;0;0;0;0
0;0;4;-19,41640786;46,83281573;-72,36067977;70,24922359;-17,30495168;-87,55417528;210,7476708;-289,4427191;0;0;3,804226065;-18,46610122;44,54065458;-68,81909602;66,81098186;-16,45798706;-83,26896893;200,4329456;-275,2763841;4;-3,236067977;4,472135955;-14,47213595;34,65247584;-54,54101966;53,59674775;-12,76393202;-69,59674775;167,2623792;-230,1640786;22,82535639;-18,46610122;9,404564037;-4,359255168;9,061537186;-19,70718403;22,82535639;-3,118172365;-44,40962998;105,4082716;-147,3048053;70,83281573;-57,30495168;23,1246118;15,88854382;-42,83281573;48,47213595;-35,59674775;16,54101966;-5,16718427;7,819660113;-18,60990337;161,1496021;-130,3727668;49,7979657;49,7979657;-130,3727668;161,1496021;-130,3727668;49,7979657;49,7979657;-130,3727668;161,1496021;300,4133022;-243,0394669;91,59674775;98,83281573;-257,5116028;322,773982;-264,7476708;98,18033989;119,8885438;-308,1640786;389,8560213;484,1348601;-391,6733294;147,2547583;161,0185775;-419,2009678;526,6674005;-432,964787;159,7774947;201,0689524;-515,5477022;654,2650218;693,7708764;-561,2724292;211,150923;230,0951949;-599,160973;752,3118961;-618,1052449;228,386991;285,2198067;-731,7708764;927,934955;896,3633826;-725,1732096;273,1872923;295,4576196;-769,7138642;965,1824786;-791,9841915;293,4495054;360,2604873;-925,6061552;1171,639767;1047,213595;-847,2135955;319,6067977;343,0232056;-894,0464112;1119,574275;-917,4628191;340,9117494;411,160973;-1057,961266;1336,656315;0;0;0;0;0;0;0
0;0;4;-14,10684606;17,16718427;5,550291029;-48,41330224;68,79997979;-21,7708764;-80,82503578;152,7864045;0;0;3,804226065;-13,41640786;16,32696247;5,27864045;-46,04378658;65,4326691;-20,70533387;-76,86917696;145,3085056;4;-2,351141009;2;-7,60845213;10,65247584;4,490279766;-35,93111629;51,8561268;-16,37694101;-63,03768651;119,6067977;22,82535639;-13,41640786;-4,702282018;13,41640786;-8,375483486;3,262379212;-9,990523851;18,73140955;-5,74317705;-34,09135619;66,98023892;70,83281573;-41,63448446;-20,65247584;63,0067558;-52;1,715134252;42,34441854;-46,105648;15,16097303;16,65817484;-23,61922023;161,1496021;-94,72135955;-49,7979657;153,2623792;-130,3727668;4,93E-15;130,3727668;-153,2623792;49,7979657;94,72135955;-161,1496021;300,4133022;-176,5785087;-94,06888371;290,0692838;-248,3444185;-1,715134252;258;-306,9703917;99,56038652;201,5548183;-347,6268977;484,1348601;-284,5673309;-151,9570404;468,7314095;-401,7639471;-3,262379212;420,1299545;-500,879227;162,4024994;332,0750949;-573,9404554;693,7708764;-407,7882896;-217,623059;671,227991;-575,160973;-4,490279766;600,4396135;-715,4756657;232;473,1771171;-817,3776741;896,3633826;-526,869177;-280,7957444;865,9086438;-741,5001721;-5,27864045;771,2169962;-917,9249051;297,6968522;603,7383539;-1041,671888;1047,213595;-615,5367074;-327,6067977;1010,06616;-864,3807798;-5,550291029;895,6268977;-1064,759294;345,3776741;696,3617432;-1200;0;0;0;0;0;0;0
0;0;4;-7,416407865;-6,83281573;27,63932023;-10,24922359;-45,30495168;55,55417528;30,74767078;-110,5572809;0;0;3,804226065;-7,053423028;-6,498393925;26,28655561;-9,747590887;-43,08756952;52,83516041;29,24277266;-105,1462224;4;-1,236067977;8,88E-16;-2,763932023;-4,291796068;18,36067977;-7,05572809;-33,41640786;41,70820393;23,63932023;-85,4427191;22,82535639;-7,053423028;-16,11496021;14,10684606;3,03719471;-6,579371579;1,029080551;-8,163481233;14,18782371;11,0196044;-42,15858286;70,83281573;-21,88854382;-56,06888371;55,01315562;19,77708764;-62,29179607;18,72135955;43,30495168;-40,13776741;-12,38699101;36,66873708;161,1496021;-49,7979657;-130,3727668;130,3727668;49,7979657;-161,1496021;49,7979657;130,3727668;-130,3727668;-49,7979657;161,1496021;300,4133022;-92,83281573;-244,2755348;245,3312629;94,94427191;-308,9543219;96;257,0394669;-260,2066511;-102,3343685;334,5773809;484,1348601;-149,6058993;-394,0244704;396,0325846;153,6221277;-500,3808449;155,6302418;418,3029119;-424,3272543;-167,6789268;549,1187994;693,7708764;-214,386991;-564,5084972;567,2724292;219,9148551;-716,1315562;222,6787871;597,9249051;-606,2167011;-239,2623792;783,2135955;896,3633826;-276,9915183;-728,9774357;732,2266327;283,4899123;-922,6499382;286,7391092;768,2607791;-778,00837;-306,234291;1001,509605;1047,213595;-323,6067977;-851,2135955;854,6300034;330,4396135;-1074,852916;333,8560213;892,5185472;-902,7677708;-354,3544685;1157,770876;0;0;0;0;0;0;0
0;0;4;0;-16;0;36;0;-64;0;100;0;0;3,804226065;0;-15,21690426;0;34,23803459;0;-60,86761704;0;95,10565163;4;0;-0,763932023;0;-8,94427191;0;25,1246118;0;-47,77708764;0;76,90169944;22,82535639;0;-20,47421538;0;13,42079235;0;-1,665087309;0;-14,79289976;0;35,95316884;70,83281573;0;-69,59674775;0;65,88854382;0;-59,70820393;0;51,05572809;0;-39,93111629;161,1496021;0;-161,1496021;0;161,1496021;0;-161,1496021;0;161,1496021;0;-161,1496021;300,4133022;0;-301,6493702;0;305,3575742;0;-311,537914;0;320,1903899;0;-331,3150017;484,1348601;0;-486,4860011;0;493,5394242;0;-505,2951292;0;521,7531163;0;-542,9133853;693,7708764;0;-697,0069444;0;706,7151483;0;-722,8954882;0;745,547964;0;-774,6725758;896,3633826;0;-900,1676086;0;911,5802868;0;-930,6014171;0;957,2309996;0;-991,4690342;1047,213595;0;-1051,213595;0;1063,213595;0;-1083,213595;0;1111,213595;0;-1147,213595;0;0;0;0;0;0;0
0;0;4;7,416407865;-6,83281573;-27,63932023;-10,24922359;45,30495168;55,55417528;-30,74767078;-110,5572809;0;0;3,804226065;7,053423028;-6,498393925;-26,28655561;-9,747590887;43,08756952;52,83516041;-29,24277266;-105,1462224;4;1,236067977;8,88E-16;2,763932023;-4,291796068;-18,36067977;-7,05572809;33,41640786;41,70820393;-23,63932023;-85,4427191;22,82535639;7,053423028;-16,11496021;-14,10684606;3,03719471;6,579371579;1,029080551;8,163481233;14,18782371;-11,0196044;-42,15858286;70,83281573;21,88854382;-56,06888371;-55,01315562;19,77708764;62,29179607;18,72135955;-43,30495168;-40,13776741;12,38699101;36,66873708;161,1496021;49,7979657;-130,3727668;-130,3727668;49,7979657;161,1496021;49,7979657;-130,3727668;-130,3727668;49,7979657;161,1496021;300,4133022;92,83281573;-244,2755348;-245,3312629;94,94427191;308,9543219;96;-257,0394669;-260,2066511;102,3343685;334,5773809;484,1348601;149,6058993;-394,0244704;-396,0325846;153,6221277;500,3808449;155,6302418;-418,3029119;-424,3272543;167,6789268;549,1187994;693,7708764;214,386991;-564,5084972;-567,2724292;219,9148551;716,1315562;222,6787871;-597,9249051;-606,2167011;239,2623792;783,2135955;896,3633826;276,9915183;-728,9774357;-732,2266327;283,4899123;922,6499382;286,7391092;-768,2607791;-778,00837;306,234291;1001,509605;1047,213595;323,6067977;-851,2135955;-854,6300034;330,4396135;1074,852916;333,8560213;-892,5185472;-902,7677708;354,3544685;1157,770876;0;0;0;0;0;0;0
0;0;4;14,10684606;17,16718427;-5,550291029;-48,41330224;-68,79997979;-21,7708764;80,82503578;152,7864045;0;0;3,804226065;13,41640786;16,32696247;-5,27864045;-46,04378658;-65,4326691;-20,70533387;76,86917696;145,3085056;4;2,351141009;2;7,60845213;10,65247584;-4,490279766;-35,93111629;-51,8561268;-16,37694101;63,03768651;119,6067977;22,82535639;13,41640786;-4,702282018;-13,41640786;-8,375483486;-3,262379212;-9,990523851;-18,73140955;-5,74317705;34,09135619;66,98023892;70,83281573;41,63448446;-20,65247584;-63,0067558;-52;-1,715134252;42,34441854;46,105648;15,16097303;-16,65817484;-23,61922023;161,1496021;94,72135955;-49,7979657;-153,2623792;-130,3727668;-4,93E-15;130,3727668;153,2623792;49,7979657;-94,72135955;-161,1496021;300,4133022;176,5785087;-94,06888371;-290,0692838;-248,3444185;1,715134252;258;306,9703917;99,56038652;-201,5548183;-347,6268977;484,1348601;284,5673309;-151,9570404;-468,7314095;-401,7639471;3,262379212;420,1299545;500,879227;162,4024994;-332,0750949;-573,9404554;693,7708764;407,7882896;-217,623059;-671,227991;-575,160973;4,490279766;600,4396135;715,4756657;232;-473,1771171;-817,3776741;896,3633826;526,869177;-280,7957444;-865,9086438;-741,5001721;5,27864045;771,2169962;917,9249051;297,6968522;-603,7383539;-1041,671888;1047,213595;615,5367074;-327,6067977;-1010,06616;-864,3807798;5,550291029;895,6268977;1064,759294;345,3776741;-696,3617432;-1200;0;0;0;0;0;0;0
0;0;4;19,41640786;46,83281573;72,36067977;70,24922359;17,30495168;-87,55417528;-210,7476708;-289,4427191;0;0;3,804226065;18,46610122;44,54065458;68,81909602;66,81098186;16,45798706;-83,26896893;-200,4329456;-275,2763841;4;3,236067977;4,472135955;14,47213595;34,65247584;54,54101966;53,59674775;12,76393202;-69,59674775;-167,2623792;-230,1640786;22,82535639;18,46610122;9,404564037;4,359255168;9,061537186;19,70718403;22,82535639;3,118172365;-44,40962998;-105,4082716;-147,3048053;70,83281573;57,30495168;23,1246118;-15,88854382;-42,83281573;-48,47213595;-35,59674775;-16,54101966;-5,16718427;-7,819660113;-18,60990337;161,1496021;130,3727668;49,7979657;-49,7979657;-130,3727668;-161,1496021;-130,3727668;-49,7979657;49,7979657;130,3727668;161,1496021;300,4133022;243,0394669;91,59674775;-98,83281573;-257,5116028;-322,773982;-264,7476708;-98,18033989;119,8885438;308,1640786;389,8560213;484,1348601;391,6733294;147,2547583;-161,0185775;-419,2009678;-526,6674005;-432,964787;-159,7774947;201,0689524;515,5477022;654,2650218;693,7708764;561,2724292;211,150923;-230,0951949;-599,160973;-752,3118961;-618,1052449;-228,386991;285,2198067;731,7708764;927,934955;896,3633826;725,1732096;273,1872923;-295,4576196;-769,7138642;-965,1824786;-791,9841915;-293,4495054;360,2604873;925,6061552;1171,639767;1047,213595;847,2135955;319,6067977;-343,0232056;-894,0464112;-1119,574275;-917,4628191;-340,9117494;411,160973;1057,961266;1336,656315;0;0;0;0;0;0;0
0;0;4;22,82535639;70,83281573;161,1496021;300,4133022;484,1348601;693,7708764;896,3633826;1047,213595;0;0;3,804226065;21,70820393;67,36601097;153,2623792;285,7100287;460,4396135;659,8153128;852,4922359;995,959314;4;3,804226065;6,472135955;20,81724223;58,54101966;130,3727668;241,8033989;389,3221884;558,0363612;721,3689836;843,2135955;22,82535639;21,70820393;20,81724223;26,83281573;48,68790749;94,72135955;169,5250856;271,150923;389,3221884;505,160973;592,711351;70,83281573;67,36601097;58,54101966;48,68790749;43,77708764;49,7979657;70,94427191;107,9714149;157,0820393;209,6255074;252,773982;161,1496021;153,2623792;130,3727668;94,72135955;49,7979657;2,86E-13;-49,7979657;-94,72135955;-130,3727668;-153,2623792;-161,1496021;300,4133022;285,7100287;241,8033989;169,5250856;70,94427191;-49,7979657;-185,6656315;-326,184408;-457,4264579;-562,701547;-624,0201;484,1348601;460,4396135;389,3221884;271,150923;107,9714149;-94,72135955;-326,184408;-569,1346618;-799,461619;-987,3087904;-1099,671568;693,7708764;659,8153128;558,0363612;389,3221884;157,0820393;-130,3727668;-457,4264579;-799,461619;-1122,544858;-1384,988522;-1540,984472;896,3633826;852,4922359;721,3689836;505,160973;209,6255074;-153,2623792;-562,701547;-987,3087904;-1384,988522;-1704,984472;-1892,322697;1047,213595;995,959314;843,2135955;592,711351;252,773982;-161,1496021;-624,0201;-1099,671568;-1540,984472;-1892,322697;-2094,427191;0;0;0;0;0;0;0
1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;0;0;0;0;0;0;0
1;-1;1;-1;1;-1;1;-1;1;-1;1;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-8,88E-16;8,88E-16;-8,88E-16;8,88E-16;-8,88E-16;8,88E-16;-8,88E-16;8,88E-16;-8,88E-16;8,88E-16;-8,88E-16;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-1;1;-1;1;-1;1;-1;1;-1;1;-1;0;0;0;0;0;0;0
1;-1;1;-1;1;-1;1;-1;1;-1;1;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;1;-1;1;-1;1;-1;1;-1;1;-1;1;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;1;-1;1;-1;1;-1;1;-1;1;-1;1;0;0;0;0;0;0;0
1;-1;1;-1;1;-1;1;-1;1;-1;1;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0;0;0;0;0;0;0;0;0;0;0;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-1;1;-1;1;-1;1;-1;1;-1;1;-1;0;0;0;0;0;0;0
1;-1;1;-1;1;-1;1;-1;1;-1;1;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-1;1;-1;1;-1;1;-1;1;-1;1;-1;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;1;-1;1;-1;1;-1;1;-1;1;-1;1;0;0;0;0;0;0;0
1;-1;1;-1;1;-1;1;-1;1;-1;1;0;0;0;0;0;0;0;0;0;0;0;-1;1;-1;1;-1;1;-1;1;-1;1;-1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;-1;1;-1;1;-1;1;-1;1;0;0;0;0;0;0;0;0;0;0;0;-1;1;-1;1;-1;1;-1;1;-1;1;-1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;-1;1;-1;1;-1;1;-1;1;0;0;0;0;0;0;0;0;0;0;0;-1;1;-1;1;-1;1;-1;1;-1;1;-1;0;0;0;0;0;0;0
1;-1;1;-1;1;-1;1;-1;1;-1;1;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;1;-1;1;-1;1;-1;1;-1;1;-1;1;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;1;-1;1;-1;1;-1;1;-1;1;-1;1;0;0;0;0;0;0;0
1;-1;1;-1;1;-1;1;-1;1;-1;1;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0;0;0;0;0;0;0;0;0;0;0;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;-0,951056516;0,951056516;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;0,587785252;-0,587785252;-1;1;-1;1;-1;1;-1;1;-1;1;-1;0;0;0;0;0;0;0
1;-1;1;-1;1;-1;1;-1;1;-1;1;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;-0,309016994;0,309016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;-0,809016994;0,809016994;1;-1;1;-1;1;-1;1;-1;1;-1;1;0;0;0;0;0;0;0
